店舗,機種名,Weekday,稼働日数,集計数,平均差枚数,平均回転数,勝率
メガコンコルド名古屋みなと23号通り,パチスロ バイオハザード RE:2,金曜日,37,37,-34.75675675675676,913.2162162162163,0.1891891891891892
メガコンコルド名古屋みなと23号通り,パチスロ モンキーターンIV,土曜日,3,3,134.66666666666666,1599.3333333333333,0.3333333333333333
メガコンコルド名古屋みなと23号通り,パチスロ モンキーターンIV,日曜日,3,3,-1347.3333333333333,2437.3333333333335,0.0
メガコンコルド名古屋みなと23号通り,パチスロ モンキーターンIV,月曜日,3,3,184.33333333333334,238.66666666666666,0.6666666666666666
メガコンコルド名古屋みなと23号通り,パチスロ モンキーターンIV,木曜日,3,3,-75.33333333333333,538.3333333333334,0.3333333333333333
メガコンコルド名古屋みなと23号通り,パチスロ モンキーターンIV,水曜日,3,3,475.3333333333333,597.3333333333334,1.0
メガコンコルド名古屋みなと23号通り,パチスロ モンキーターンIV,金曜日,3,3,191.33333333333334,520.3333333333334,0.6666666666666666
メガコンコルド名古屋みなと23号通り,パチスロ モンスターハンターワールド:アイスボーンTM,土曜日,7,7,-365.2857142857143,3741.5714285714284,0.2857142857142857
メガコンコルド名古屋みなと23号通り,パチスロ モンスターハンターワールド:アイスボーンTM,日曜日,7,7,-601.7142857142857,3070.0,0.14285714285714285
メガコンコルド名古屋みなと23号通り,パチスロ モンスターハンターワールド:アイスボーンTM,月曜日,6,6,-461.0,2472.6666666666665,0.0
メガコンコルド名古屋みなと23号通り,パチスロ モンスターハンターワールド:アイスボーンTM,木曜日,6,6,599.6666666666666,1564.1666666666667,0.6666666666666666
メガコンコルド名古屋みなと23号通り,パチスロ モンスターハンターワールド:アイスボーンTM,水曜日,6,6,434.8333333333333,2168.8333333333335,0.3333333333333333
メガコンコルド名古屋みなと23号通り,パチスロ モンスターハンターワールド:アイスボーンTM,火曜日,5,5,-735.4,1350.0,0.2
メガコンコルド名古屋みなと23号通り,パチスロ モンスターハンターワールド:アイスボーンTM,金曜日,6,6,230.0,4394.0,0.3333333333333333
メガコンコルド名古屋みなと23号通り,パチスロ 炎炎ノ消防隊,土曜日,9,13,99.23076923076923,2177.0,0.38461538461538464
メガコンコルド名古屋みなと23号通り,パチスロ 炎炎ノ消防隊,日曜日,10,18,-110.11111111111111,2380.722222222222,0.5
メガコンコルド名古屋みなと23号通り,パチスロ 炎炎ノ消防隊,月曜日,7,9,86.66666666666667,1519.4444444444443,0.2222222222222222
メガコンコルド名古屋みなと23号通り,パチスロ 炎炎ノ消防隊,木曜日,9,13,-419.53846153846155,1492.7692307692307,0.23076923076923078
メガコンコルド名古屋みなと23号通り,パチスロ 炎炎ノ消防隊,水曜日,9,13,-434.2307692307692,1311.8461538461538,0.3076923076923077
メガコンコルド名古屋みなと23号通り,パチスロ 炎炎ノ消防隊,火曜日,7,11,568.1818181818181,1387.4545454545455,0.5454545454545454
メガコンコルド名古屋みなと23号通り,パチスロ 炎炎ノ消防隊,金曜日,9,13,-350.6923076923077,2387.769230769231,0.23076923076923078
メガコンコルド名古屋みなと23号通り,パチスロ 転生したら剣でした,土曜日,22,84,-334.42857142857144,3266.9880952380954,0.30952380952380953
メガコンコルド名古屋みなと23号通り,パチスロ 転生したら剣でした,日曜日,22,84,-141.83333333333334,2937.6785714285716,0.30952380952380953
メガコンコルド名古屋みなと23号通り,パチスロ 転生したら剣でした,月曜日,18,68,8.411764705882353,1988.5735294117646,0.23529411764705882
メガコンコルド名古屋みなと23号通り,パチスロ 転生したら剣でした,木曜日,22,84,-221.76190476190476,1805.25,0.23809523809523808
メガコンコルド名古屋みなと23号通り,パチスロ 転生したら剣でした,水曜日,22,84,-304.0357142857143,1552.2380952380952,0.13095238095238096
メガコンコルド名古屋みなと23号通り,パチスロ 転生したら剣でした,火曜日,21,80,-6.9125,1830.675,0.225
メガコンコルド名古屋みなと23号通り,パチスロ 転生したら剣でした,金曜日,21,80,-105.5375,1490.45,0.2375
メガコンコルド名古屋みなと23号通り,パチスロ 這いよれ!ニャル子さん,土曜日,3,3,492.6666666666667,1476.3333333333333,0.6666666666666666
メガコンコルド名古屋みなと23号通り,パチスロ 這いよれ!ニャル子さん,日曜日,3,3,-1729.6666666666667,2939.3333333333335,0.0
メガコンコルド名古屋みなと23号通り,パチスロ 這いよれ!ニャル子さん,木曜日,3,3,-864.6666666666666,1754.0,0.3333333333333333
メガコンコルド名古屋みなと23号通り,パチスロ 這いよれ!ニャル子さん,水曜日,3,3,-25.333333333333332,607.6666666666666,0.3333333333333333
メガコンコルド名古屋みなと23号通り,パチスロ 這いよれ!ニャル子さん,金曜日,3,3,-495.6666666666667,1243.6666666666667,0.3333333333333333
メガコンコルド名古屋みなと23号通り,パチスロ 革命機ヴァルヴレイヴ,土曜日,61,1677,-191.98389982110913,3749.1824686940968,0.29576624925462136
メガコンコルド名古屋みなと23号通り,パチスロ 革命機ヴァルヴレイヴ,日曜日,62,1715,-23.369096209912538,4146.482798833819,0.3247813411078717
メガコンコルド名古屋みなと23号通り,パチスロ 革命機ヴァルヴレイヴ,月曜日,47,1324,-64.78549848942598,2507.251510574018,0.23187311178247735
メガコンコルド名古屋みなと23号通り,パチスロ 革命機ヴァルヴレイヴ,木曜日,60,1644,-96.11009732360097,1925.60401459854,0.19525547445255476
メガコンコルド名古屋みなと23号通り,パチスロ 革命機ヴァルヴレイヴ,水曜日,59,1611,-10.971446306641838,1709.7585350713841,0.20670391061452514
メガコンコルド名古屋みなと23号通り,パチスロ 革命機ヴァルヴレイヴ,火曜日,56,1570,-141.9407643312102,2160.1337579617834,0.23312101910828026
メガコンコルド名古屋みなと23号通り,パチスロ 革命機ヴァルヴレイヴ,金曜日,60,1644,-167.10097323600974,2157.015815085158,0.21776155717761558
メガコンコルド名古屋みなと23号通り,パチスロL黄門ちゃま天,土曜日,2,6,1820.5,1063.5,0.3333333333333333
メガコンコルド名古屋みなと23号通り,パチスロL黄門ちゃま天,日曜日,3,9,-379.77777777777777,534.8888888888889,0.0
メガコンコルド名古屋みなと23号通り,パチスロL黄門ちゃま天,月曜日,1,3,-12.666666666666666,2241.3333333333335,0.3333333333333333
メガコンコルド名古屋みなと23号通り,パチスロL黄門ちゃま天,木曜日,2,6,1201.0,1730.1666666666667,0.5
メガコンコルド名古屋みなと23号通り,パチスロL黄門ちゃま天,水曜日,2,6,301.0,357.8333333333333,0.16666666666666666
メガコンコルド名古屋みなと23号通り,パチスロL黄門ちゃま天,火曜日,2,6,528.5,1143.1666666666667,0.3333333333333333
メガコンコルド名古屋みなと23号通り,パチスロL黄門ちゃま天,金曜日,2,6,-398.8333333333333,562.1666666666666,0.0
メガコンコルド名古屋みなと23号通り,パチスロ北斗の拳 宿命,火曜日,3,3,355.6666666666667,183.0,0.3333333333333333
メガコンコルド名古屋みなと23号通り,パチスロ甲鉄城のカバネリ,土曜日,68,337,-344.64094955489617,3454.9109792284867,0.3560830860534125
メガコンコルド名古屋みなと23号通り,パチスロ甲鉄城のカバネリ,日曜日,68,339,-72.1858407079646,3718.2005899705014,0.4247787610619469
メガコンコルド名古屋みなと23号通り,パチスロ甲鉄城のカバネリ,月曜日,52,257,-120.68093385214007,1843.1712062256809,0.36964980544747084
メガコンコルド名古屋みなと23号通り,パチスロ甲鉄城のカバネリ,木曜日,67,331,-156.25075528700907,1711.92749244713,0.3413897280966767
メガコンコルド名古屋みなと23号通り,パチスロ甲鉄城のカバネリ,水曜日,66,326,-118.33128834355828,1621.0889570552147,0.3374233128834356
メガコンコルド名古屋みなと23号通り,パチスロ甲鉄城のカバネリ,火曜日,63,312,-275.5064102564103,1940.323717948718,0.28846153846153844
メガコンコルド名古屋みなと23号通り,パチスロ甲鉄城のカバネリ,金曜日,67,332,-168.73493975903614,1990.25,0.35240963855421686
メガコンコルド名古屋みなと23号通り,ファンキージャグラー2,土曜日,68,792,-78.07954545454545,4350.763888888889,0.36742424242424243
メガコンコルド名古屋みなと23号通り,ファンキージャグラー2,日曜日,68,792,-189.76388888888889,4311.171717171717,0.351010101010101
メガコンコルド名古屋みなと23号通り,ファンキージャグラー2,月曜日,52,606,-112.52970297029702,2668.110561056106,0.3217821782178218
メガコンコルド名古屋みなと23号通り,ファンキージャグラー2,木曜日,67,780,-73.46538461538462,2657.776923076923,0.34615384615384615
メガコンコルド名古屋みなと23号通り,ファンキージャグラー2,水曜日,66,768,-118.35286458333333,2593.7330729166665,0.3138020833333333
メガコンコルド名古屋みなと23号通り,ファンキージャグラー2,火曜日,63,734,-43.93188010899183,3304.7643051771115,0.36648501362397823
メガコンコルド名古屋みなと23号通り,ファンキージャグラー2,金曜日,67,780,-131.48717948717947,2907.0089743589742,0.3294871794871795
メガコンコルド名古屋みなと23号通り,プリズムナナ,土曜日,15,15,-706.2666666666667,5246.066666666667,0.4
メガコンコルド名古屋みなと23号通り,プリズムナナ,日曜日,14,14,-271.7142857142857,4732.5,0.5714285714285714
メガコンコルド名古屋みなと23号通り,プリズムナナ,月曜日,10,10,-798.7,3758.6,0.3
メガコンコルド名古屋みなと23号通り,プリズムナナ,木曜日,15,15,-153.26666666666668,2963.866666666667,0.4666666666666667
メガコンコルド名古屋みなと23号通り,プリズムナナ,水曜日,15,15,2134.6666666666665,3903.4666666666667,0.6
メガコンコルド名古屋みなと23号通り,プリズムナナ,火曜日,14,14,933.9285714285714,3881.5,0.5714285714285714
メガコンコルド名古屋みなと23号通り,プリズムナナ,金曜日,15,15,123.93333333333334,4455.333333333333,0.3333333333333333
メガコンコルド名古屋みなと23号通り,マジカルハロウィン ボーナストリガー,土曜日,19,19,148.6315789473684,3212.7894736842104,0.47368421052631576
メガコンコルド名古屋みなと23号通り,マジカルハロウィン ボーナストリガー,日曜日,19,19,-579.2105263157895,2382.684210526316,0.3157894736842105
メガコンコルド名古屋みなと23号通り,マジカルハロウィン ボーナストリガー,月曜日,15,15,-40.4,2003.8,0.4666666666666667
メガコンコルド名古屋みなと23号通り,マジカルハロウィン ボーナストリガー,木曜日,19,19,-387.4736842105263,1962.157894736842,0.3157894736842105
メガコンコルド名古屋みなと23号通り,マジカルハロウィン ボーナストリガー,水曜日,19,19,-135.3684210526316,1872.7894736842106,0.3684210526315789
メガコンコルド名古屋みなと23号通り,マジカルハロウィン ボーナストリガー,火曜日,17,17,-52.705882352941174,2103.0,0.5294117647058824
メガコンコルド名古屋みなと23号通り,マジカルハロウィン ボーナストリガー,金曜日,19,19,-289.4736842105263,1985.157894736842,0.3684210526315789
メガコンコルド名古屋みなと23号通り,マタドールIII,土曜日,20,33,-228.45454545454547,2182.939393939394,0.36363636363636365
メガコンコルド名古屋みなと23号通り,マタドールIII,日曜日,20,33,-0.9090909090909091,2138.3636363636365,0.36363636363636365
メガコンコルド名古屋みなと23号通り,マタドールIII,月曜日,16,27,-124.51851851851852,1320.4074074074074,0.3333333333333333
メガコンコルド名古屋みなと23号通り,マタドールIII,木曜日,20,33,-112.9090909090909,1093.8181818181818,0.36363636363636365
メガコンコルド名古屋みなと23号通り,マタドールIII,水曜日,20,33,-154.33333333333334,967.5454545454545,0.30303030303030304
メガコンコルド名古屋みなと23号通り,マタドールIII,火曜日,19,32,-62.125,1392.5625,0.4375
メガコンコルド名古屋みなと23号通り,マタドールIII,金曜日,19,31,-149.32258064516128,1234.3548387096773,0.3870967741935484
メガコンコルド名古屋みなと23号通り,ミスタージャグラー,土曜日,68,180,-351.0888888888889,4629.9111111111115,0.3055555555555556
メガコンコルド名古屋みなと23号通り,ミスタージャグラー,日曜日,68,180,-147.95,4644.3388888888885,0.35555555555555557
メガコンコルド名古屋みなと23号通り,ミスタージャグラー,月曜日,52,138,-139.1086956521739,2994.5652173913045,0.3115942028985507
メガコンコルド名古屋みなと23号通り,ミスタージャグラー,木曜日,67,177,-140.73446327683615,3166.774011299435,0.3389830508474576
メガコンコルド名古屋みなと23号通り,ミスタージャグラー,水曜日,66,174,-208.47701149425288,2830.109195402299,0.28735632183908044
メガコンコルド名古屋みなと23号通り,ミスタージャグラー,火曜日,63,167,-201.92215568862275,3306.934131736527,0.3413173652694611
メガコンコルド名古屋みなと23号通り,ミスタージャグラー,金曜日,67,177,-95.01129943502825,3269.406779661017,0.3559322033898305
メガコンコルド名古屋みなと23号通り,七つの魔剣が支配する,土曜日,50,50,-769.34,4915.6,0.26
メガコンコルド名古屋みなと23号通り,七つの魔剣が支配する,日曜日,50,50,-11.52,4509.26,0.4
メガコンコルド名古屋みなと23号通り,七つの魔剣が支配する,月曜日,39,39,-26.05128205128205,3221.6153846153848,0.358974358974359
メガコンコルド名古屋みなと23号通り,七つの魔剣が支配する,木曜日,49,49,-231.55102040816325,3594.3469387755104,0.32653061224489793
メガコンコルド名古屋みなと23号通り,七つの魔剣が支配する,水曜日,48,48,-493.4791666666667,3173.1666666666665,0.20833333333333334
メガコンコルド名古屋みなと23号通り,七つの魔剣が支配する,火曜日,47,47,-623.063829787234,3728.255319148936,0.2553191489361702
メガコンコルド名古屋みなと23号通り,七つの魔剣が支配する,金曜日,49,49,-857.9387755102041,3632.612244897959,0.20408163265306123
メガコンコルド名古屋みなと23号通り,今日から俺は!! パチスロ編,土曜日,9,9,121.88888888888889,2915.3333333333335,0.5555555555555556
メガコンコルド名古屋みなと23号通り,今日から俺は!! パチスロ編,日曜日,10,10,-410.0,2774.0,0.3
メガコンコルド名古屋みなと23号通り,今日から俺は!! パチスロ編,月曜日,7,7,1537.7142857142858,2865.8571428571427,0.42857142857142855
メガコンコルド名古屋みなと23号通り,今日から俺は!! パチスロ編,木曜日,9,9,-243.22222222222223,1428.4444444444443,0.3333333333333333
メガコンコルド名古屋みなと23号通り,今日から俺は!! パチスロ編,水曜日,7,7,-800.5714285714286,1114.142857142857,0.0
メガコンコルド名古屋みなと23号通り,今日から俺は!! パチスロ編,火曜日,9,9,-42.666666666666664,1951.888888888889,0.5555555555555556
メガコンコルド名古屋みなと23号通り,今日から俺は!! パチスロ編,金曜日,9,9,56.77777777777778,3448.8888888888887,0.3333333333333333
メガコンコルド名古屋みなと23号通り,吉宗,土曜日,45,362,-534.5911602209944,4362.908839779006,0.3149171270718232
メガコンコルド名古屋みなと23号通り,吉宗,日曜日,45,362,-473.79834254143645,4113.419889502762,0.3342541436464088
メガコンコルド名古屋みなと23号通り,吉宗,月曜日,36,297,-289.71380471380473,2578.1111111111113,0.24242424242424243
メガコンコルド名古屋みなと23号通り,吉宗,木曜日,44,352,-226.2159090909091,2417.8295454545455,0.3068181818181818
メガコンコルド名古屋みなと23号通り,吉宗,水曜日,43,342,-145.94736842105263,2276.7982456140353,0.32748538011695905
メガコンコルド名古屋みなと23号通り,吉宗,火曜日,42,340,-38.18235294117647,2810.791176470588,0.35294117647058826
メガコンコルド名古屋みなと23号通り,吉宗,金曜日,44,352,-67.9403409090909,2633.5426136363635,0.32670454545454547
メガコンコルド名古屋みなと23号通り,回胴黙示録カイジ 狂宴,土曜日,44,83,-453.9759036144578,3613.987951807229,0.2891566265060241
メガコンコルド名古屋みなと23号通り,回胴黙示録カイジ 狂宴,日曜日,44,83,-359.1807228915663,3662.0963855421687,0.3855421686746988
メガコンコルド名古屋みなと23号通り,回胴黙示録カイジ 狂宴,月曜日,35,62,-295.19354838709677,2230.3387096774195,0.3064516129032258
メガコンコルド名古屋みなと23号通り,回胴黙示録カイジ 狂宴,木曜日,43,82,-73.8170731707317,2378.3536585365855,0.3048780487804878
メガコンコルド名古屋みなと23号通り,回胴黙示録カイジ 狂宴,水曜日,42,75,-179.56,2223.04,0.38666666666666666
メガコンコルド名古屋みなと23号通り,回胴黙示録カイジ 狂宴,火曜日,42,81,-298.4074074074074,2434.8271604938273,0.37037037037037035
メガコンコルド名古屋みなと23号通り,回胴黙示録カイジ 狂宴,金曜日,43,82,-225.03658536585365,1783.6341463414635,0.2804878048780488
メガコンコルド名古屋みなと23号通り,押忍!番長4,土曜日,12,12,-690.6666666666666,3160.3333333333335,0.25
メガコンコルド名古屋みなと23号通り,押忍!番長4,日曜日,13,13,-493.46153846153845,2275.846153846154,0.38461538461538464
メガコンコルド名古屋みなと23号通り,押忍!番長4,月曜日,10,10,276.9,1883.4,0.2
メガコンコルド名古屋みなと23号通り,押忍!番長4,木曜日,12,12,492.1666666666667,1562.0,0.25
メガコンコルド名古屋みなと23号通り,押忍!番長4,水曜日,10,10,-357.4,992.9,0.1
メガコンコルド名古屋みなと23号通り,押忍!番長4,火曜日,12,12,463.8333333333333,2092.75,0.16666666666666666
メガコンコルド名古屋みなと23号通り,押忍!番長4,金曜日,12,12,-132.66666666666666,746.75,0.16666666666666666
メガコンコルド名古屋みなと23号通り,桃太郎電鉄 〜パチスロも定番!〜,土曜日,20,20,-1140.85,4237.35,0.15
メガコンコルド名古屋みなと23号通り,桃太郎電鉄 〜パチスロも定番!〜,日曜日,20,20,-282.15,4098.6,0.25
メガコンコルド名古屋みなと23号通り,桃太郎電鉄 〜パチスロも定番!〜,月曜日,14,14,553.7142857142857,2661.214285714286,0.2857142857142857
メガコンコルド名古屋みなと23号通り,桃太郎電鉄 〜パチスロも定番!〜,木曜日,20,20,-555.75,2823.35,0.25
メガコンコルド名古屋みなと23号通り,桃太郎電鉄 〜パチスロも定番!〜,水曜日,20,20,-344.75,3446.95,0.25
メガコンコルド名古屋みなと23号通り,桃太郎電鉄 〜パチスロも定番!〜,火曜日,18,18,-946.1111111111111,3068.3333333333335,0.1111111111111111
メガコンコルド名古屋みなと23号通り,桃太郎電鉄 〜パチスロも定番!〜,金曜日,20,20,-492.3,3494.35,0.3
メガコンコルド名古屋みなと23号通り,沖ドキ!BLACK,土曜日,68,2023,-245.52941176470588,3696.7518536826497,0.46465645081562035
メガコンコルド名古屋みなと23号通り,沖ドキ!BLACK,日曜日,68,2029,-315.26219812715624,3824.5860029571218,0.4425825529817644
メガコンコルド名古屋みなと23号通り,沖ドキ!BLACK,月曜日,52,1598,-122.92928660826033,2200.2459324155193,0.4599499374217772
メガコンコルド名古屋みなと23号通り,沖ドキ!BLACK,木曜日,67,1983,-29.044881492687846,1931.8724155320222,0.4760463943519919
メガコンコルド名古屋みなと23号通り,沖ドキ!BLACK,水曜日,66,1944,-116.14043209876543,1899.5334362139918,0.4531893004115226
メガコンコルド名古屋みなと23号通り,沖ドキ!BLACK,火曜日,63,1876,-130.0778251599147,2286.640724946695,0.4621535181236674
メガコンコルド名古屋みなと23号通り,沖ドキ!BLACK,金曜日,67,1983,-142.73474533535048,2205.275844679778,0.4513363590519415
メガコンコルド名古屋みなと23号通り,沖ドキ!GOLD-30,土曜日,68,1530,-288.8,3054.8287581699346,0.45294117647058824
メガコンコルド名古屋みなと23号通り,沖ドキ!GOLD-30,日曜日,68,1576,-268.3223350253807,3167.6027918781724,0.4612944162436548
メガコンコルド名古屋みなと23号通り,沖ドキ!GOLD-30,月曜日,52,1157,-62.0276577355229,1846.751944684529,0.46153846153846156
メガコンコルド名古屋みなと23号通り,沖ドキ!GOLD-30,木曜日,67,1511,-129.4248841826605,1653.0317670416941,0.41760423560555926
メガコンコルド名古屋みなと23号通り,沖ドキ!GOLD-30,水曜日,66,1492,-155.23659517426273,1645.6119302949062,0.42761394101876676
メガコンコルド名古屋みなと23号通り,沖ドキ!GOLD-30,火曜日,63,1404,-112.38034188034187,1900.7236467236467,0.47649572649572647
メガコンコルド名古屋みなと23号通り,沖ドキ!GOLD-30,金曜日,67,1512,-94.37896825396825,1871.0284391534392,0.46825396825396826
メガコンコルド名古屋みなと23号通り,沖ドキ!ゴージャス 30Φ,土曜日,68,1443,-196.07692307692307,4272.399168399168,0.4747054747054747
メガコンコルド名古屋みなと23号通り,沖ドキ!ゴージャス 30Φ,日曜日,67,1421,-305.4503870513723,4582.599577762139,0.4419422941590429
メガコンコルド名古屋みなと23号通り,沖ドキ!ゴージャス 30Φ,月曜日,52,1104,-104.8713768115942,2673.151268115942,0.4682971014492754
メガコンコルド名古屋みなと23号通り,沖ドキ!ゴージャス 30Φ,木曜日,67,1422,-112.11251758087201,2387.3804500703236,0.46554149085794655
メガコンコルド名古屋みなと23号通り,沖ドキ!ゴージャス 30Φ,水曜日,66,1401,-207.9621698786581,2307.1313347608852,0.44039971448965026
メガコンコルド名古屋みなと23号通り,沖ドキ!ゴージャス 30Φ,火曜日,63,1337,-247.27599102468213,2861.380703066567,0.42333582647718776
メガコンコルド名古屋みなと23号通り,沖ドキ!ゴージャス 30Φ,金曜日,67,1421,-131.41731175228713,2644.8296973961997,0.4482758620689655
メガコンコルド名古屋みなと23号通り,翔べ!ハーレムエース,土曜日,27,45,-376.73333333333335,2786.0,0.3111111111111111
メガコンコルド名古屋みなと23号通り,翔べ!ハーレムエース,日曜日,27,45,-83.97777777777777,2781.266666666667,0.37777777777777777
メガコンコルド名古屋みなと23号通り,翔べ!ハーレムエース,月曜日,23,38,-36.31578947368421,1996.8684210526317,0.3684210526315789
メガコンコルド名古屋みなと23号通り,翔べ!ハーレムエース,木曜日,26,43,-153.67441860465115,1965.4883720930231,0.27906976744186046
メガコンコルド名古屋みなと23号通り,翔べ!ハーレムエース,水曜日,27,45,-151.4,1737.6,0.28888888888888886
メガコンコルド名古屋みなと23号通り,翔べ!ハーレムエース,火曜日,25,42,-206.66666666666666,1748.8333333333333,0.21428571428571427
メガコンコルド名古屋みなと23号通り,翔べ!ハーレムエース,金曜日,26,43,-111.62790697674419,1960.0232558139535,0.32558139534883723
メガコンコルド名古屋みなと23号通り,銀河英雄伝説 Die Neue These,土曜日,15,15,-128.13333333333333,3735.6,0.4
メガコンコルド名古屋みなと23号通り,銀河英雄伝説 Die Neue These,日曜日,14,14,-106.35714285714286,4533.285714285715,0.35714285714285715
メガコンコルド名古屋みなと23号通り,銀河英雄伝説 Die Neue These,月曜日,10,10,-992.5,2539.5,0.2
メガコンコルド名古屋みなと23号通り,銀河英雄伝説 Die Neue These,木曜日,15,15,-388.1333333333333,2922.0666666666666,0.2
メガコンコルド名古屋みなと23号通り,銀河英雄伝説 Die Neue These,水曜日,15,15,-302.46666666666664,2464.8,0.26666666666666666
メガコンコルド名古屋みなと23号通り,銀河英雄伝説 Die Neue These,火曜日,14,14,1161.142857142857,3612.0714285714284,0.5
メガコンコルド名古屋みなと23号通り,銀河英雄伝説 Die Neue These,金曜日,15,15,208.6,2675.6666666666665,0.3333333333333333
メガコンコルド大口41号通り,A-SLOT+ この素晴らしい世界に祝福を!,土曜日,18,18,-593.7777777777778,2547.1111111111113,0.16666666666666666
メガコンコルド大口41号通り,A-SLOT+ この素晴らしい世界に祝福を!,日曜日,19,19,-416.8421052631579,1743.7368421052631,0.21052631578947367
メガコンコルド大口41号通り,A-SLOT+ この素晴らしい世界に祝福を!,月曜日,19,19,-307.2105263157895,1557.2631578947369,0.21052631578947367
メガコンコルド大口41号通り,A-SLOT+ この素晴らしい世界に祝福を!,木曜日,18,18,-108.16666666666667,1637.0555555555557,0.3888888888888889
メガコンコルド大口41号通り,A-SLOT+ この素晴らしい世界に祝福を!,水曜日,18,18,23.833333333333332,1501.7777777777778,0.3888888888888889
メガコンコルド大口41号通り,A-SLOT+ この素晴らしい世界に祝福を!,火曜日,18,18,-39.27777777777778,1037.3333333333333,0.3888888888888889
メガコンコルド大口41号通り,A-SLOT+ この素晴らしい世界に祝福を!,金曜日,18,18,137.66666666666666,1926.388888888889,0.5555555555555556
メガコンコルド大口41号通り,A-SLOT+ ディスクアップ ULTRAREMIX,土曜日,60,67,424.2089552238806,5956.223880597015,0.6119402985074627
メガコンコルド大口41号通り,A-SLOT+ ディスクアップ ULTRAREMIX,日曜日,59,65,-172.03076923076924,5658.676923076923,0.35384615384615387
メガコンコルド大口41号通り,A-SLOT+ ディスクアップ ULTRAREMIX,月曜日,61,67,300.9850746268657,4690.059701492537,0.5970149253731343
メガコンコルド大口41号通り,A-SLOT+ ディスクアップ ULTRAREMIX,木曜日,61,67,217.65671641791045,5047.059701492537,0.47761194029850745
メガコンコルド大口41号通り,A-SLOT+ ディスクアップ ULTRAREMIX,水曜日,60,66,-87.92424242424242,4478.727272727273,0.4090909090909091
メガコンコルド大口41号通り,A-SLOT+ ディスクアップ ULTRAREMIX,火曜日,61,67,133.65671641791045,4561.328358208955,0.5970149253731343
メガコンコルド大口41号通り,A-SLOT+ ディスクアップ ULTRAREMIX,金曜日,61,67,200.86567164179104,5238.5970149253735,0.5373134328358209
メガコンコルド大口41号通り,GI優駿倶楽部黄金,土曜日,15,15,614.9333333333333,3548.266666666667,0.5333333333333333
メガコンコルド大口41号通り,GI優駿倶楽部黄金,日曜日,16,16,925.9375,3453.4375,0.6875
メガコンコルド大口41号通り,GI優駿倶楽部黄金,月曜日,16,16,-271.5625,2338.125,0.3125
メガコンコルド大口41号通り,GI優駿倶楽部黄金,木曜日,15,15,-292.53333333333336,2005.1333333333334,0.3333333333333333
メガコンコルド大口41号通り,GI優駿倶楽部黄金,水曜日,15,15,-192.66666666666666,1818.3333333333333,0.2
メガコンコルド大口41号通り,GI優駿倶楽部黄金,火曜日,15,15,-86.93333333333334,1607.7333333333333,0.4666666666666667
メガコンコルド大口41号通り,GI優駿倶楽部黄金,金曜日,15,15,-516.9333333333333,2536.733333333333,0.3333333333333333
メガコンコルド大口41号通り,L ToLOVEるダークネス,土曜日,67,263,31.58555133079848,3856.3117870722435,0.4220532319391635
メガコンコルド大口41号通り,L ToLOVEるダークネス,日曜日,67,270,108.25925925925925,3872.2555555555555,0.4111111111111111
メガコンコルド大口41号通り,L ToLOVEるダークネス,月曜日,68,268,-35.74626865671642,2282.231343283582,0.3582089552238806
メガコンコルド大口41号通り,L ToLOVEるダークネス,木曜日,68,267,-117.83520599250936,2165.086142322097,0.352059925093633
メガコンコルド大口41号通り,L ToLOVEるダークネス,水曜日,67,262,-5.354961832061068,2042.0992366412213,0.3473282442748092
メガコンコルド大口41号通り,L ToLOVEるダークネス,火曜日,68,267,-60.91385767790262,2245.112359550562,0.3595505617977528
メガコンコルド大口41号通り,L ToLOVEるダークネス,金曜日,68,267,-254.25093632958803,2447.310861423221,0.35580524344569286
メガコンコルド大口41号通り,L ToLOVEるダークネス TRANCE ver.8.7,土曜日,3,6,-1414.1666666666667,5165.666666666667,0.3333333333333333
メガコンコルド大口41号通り,L ToLOVEるダークネス TRANCE ver.8.7,日曜日,2,4,601.25,5299.5,0.5
メガコンコルド大口41号通り,L ToLOVEるダークネス TRANCE ver.8.7,月曜日,3,6,-70.66666666666667,1800.0,0.3333333333333333
メガコンコルド大口41号通り,L ToLOVEるダークネス TRANCE ver.8.7,木曜日,3,6,2725.8333333333335,1764.8333333333333,0.5
メガコンコルド大口41号通り,L ToLOVEるダークネス TRANCE ver.8.7,水曜日,3,6,-329.0,2800.1666666666665,0.16666666666666666
メガコンコルド大口41号通り,L ToLOVEるダークネス TRANCE ver.8.7,火曜日,3,6,-1942.3333333333333,3932.3333333333335,0.0
メガコンコルド大口41号通り,L ToLOVEるダークネス TRANCE ver.8.7,金曜日,3,6,-807.1666666666666,2055.6666666666665,0.16666666666666666
メガコンコルド大口41号通り,L ULTRAMAN,土曜日,9,9,1238.0,3101.8888888888887,0.5555555555555556
メガコンコルド大口41号通り,L ULTRAMAN,日曜日,9,9,-512.3333333333334,3235.4444444444443,0.2222222222222222
メガコンコルド大口41号通り,L ULTRAMAN,月曜日,9,9,558.5555555555555,2232.222222222222,0.2222222222222222
メガコンコルド大口41号通り,L ULTRAMAN,木曜日,9,9,-758.4444444444445,1504.6666666666667,0.2222222222222222
メガコンコルド大口41号通り,L ULTRAMAN,水曜日,9,9,-163.0,1858.7777777777778,0.3333333333333333
メガコンコルド大口41号通り,L ULTRAMAN,火曜日,9,9,745.8888888888889,1770.2222222222222,0.3333333333333333
